fold,test_start,test_end,horizon,feature,days,mean_ic,median_ic,ic_std,icir,positive_ic_pct
11,2021-10-16,2022-01-16,20,volume_ratio_20,63,0.05339105339105339,0.0303030303030303,0.31728516239640386,0.1682746617831081,52.38095238095239
11,2021-10-16,2022-01-16,20,rsi_14,63,0.13246753246753246,0.11515151515151514,0.29438872277280786,0.4499748876921594,63.49206349206349
11,2021-10-16,2022-01-16,20,momentum_20,63,0.022991822991822987,0.06666666666666665,0.2465200405065445,0.09326553307625557,60.317460317460316
12,2022-01-16,2022-04-16,1,price_ma200_ratio,62,0.018572825024437918,0.0,0.34522677663549894,0.05379891213956349,50.0
12,2022-01-16,2022-04-16,1,return_60d,62,0.05650048875855326,0.06666666666666667,0.4376158747327611,0.12910977873701776,59.67741935483871
12,2022-01-16,2022-04-16,1,beta_60,62,-0.06334310850439882,-0.22424242424242422,0.5352139959771577,-0.11835099414534413,43.54838709677419
12,2022-01-16,2022-04-16,1,volatility_10,62,-0.07487781036168131,-0.15757575757575756,0.4387568868331389,-0.17065899729149472,37.096774193548384
12,2022-01-16,2022-04-16,1,volatility_20,62,-0.05552297165200391,-0.15757575757575756,0.43590691110070473,-0.12737346033767472,35.483870967741936
12,2022-01-16,2022-04-16,1,volatility_60,62,-0.043597262952101666,-0.10909090909090909,0.4391735421482623,-0.0992711508503932,46.774193548387096
12,2022-01-16,2022-04-16,1,price_ma50_ratio,62,0.0025415444770283445,0.012121212121212121,0.47792063468621127,0.005317921622482462,51.61290322580645
12,2022-01-16,2022-04-16,1,volume_ratio_20,62,0.0013685239491691122,0.006060606060606061,0.3651325723987137,0.0037480193568562967,51.61290322580645
12,2022-01-16,2022-04-16,1,rsi_14,62,0.027565982404692078,0.012121212121212121,0.3580455751759688,0.07699014962311491,51.61290322580645
12,2022-01-16,2022-04-16,1,momentum_20,62,-0.04418377321603128,-0.04242424242424242,0.41888518297465177,-0.1054794368763934,48.38709677419355
12,2022-01-16,2022-04-16,3,price_ma200_ratio,62,0.053176930596285435,0.06666666666666665,0.3906822731867322,0.13611298552793247,58.06451612903226
12,2022-01-16,2022-04-16,3,return_60d,62,0.058064516129032254,0.07878787878787877,0.47060236553293405,0.12338339197100516,58.06451612903226
12,2022-01-16,2022-04-16,3,beta_60,62,-0.06138807429130008,-0.1212121212121212,0.5306331909518736,-0.11568834241442645,48.38709677419355
12,2022-01-16,2022-04-16,3,volatility_10,62,-0.07526881720430104,-0.10909090909090907,0.4551531600983089,-0.1653703056528129,43.54838709677419
12,2022-01-16,2022-04-16,3,volatility_20,62,-0.06783968719452589,-0.04848484848484848,0.45312889215245716,-0.1497138857605684,43.54838709677419
12,2022-01-16,2022-04-16,3,volatility_60,62,-0.04496578690127076,0.030303030303030297,0.47787905518005813,-0.09409449193024014,51.61290322580645
12,2022-01-16,2022-04-16,3,price_ma50_ratio,62,-0.02697947214076245,-0.054545454545454536,0.4481177286900483,-0.060206214602644005,46.774193548387096
12,2022-01-16,2022-04-16,3,volume_ratio_20,62,0.03264907135874878,0.012121212121212121,0.39493603888369844,0.08266926323318735,51.61290322580645
12,2022-01-16,2022-04-16,3,rsi_14,62,-0.007233626588465293,0.012121212121212121,0.36649125832668283,-0.019737514672225513,51.61290322580645
12,2022-01-16,2022-04-16,3,momentum_20,62,-0.09970674486803517,-0.10909090909090909,0.40875377901875626,-0.24392861910020405,43.54838709677419
12,2022-01-16,2022-04-16,5,price_ma200_ratio,62,0.11300097751710654,0.1212121212121212,0.386245469436102,0.2925625967395346,66.12903225806451
12,2022-01-16,2022-04-16,5,return_60d,62,0.10439882697947213,0.16363636363636364,0.485449725765731,0.2150558985583876,62.903225806451616
12,2022-01-16,2022-04-16,5,beta_60,62,-0.06881720430107527,-0.060606060606060594,0.463813572170996,-0.14837255403924263,45.16129032258064
12,2022-01-16,2022-04-16,5,volatility_10,62,-0.0764418377321603,-0.10303030303030301,0.4320136367877787,-0.1769431129548149,41.935483870967744
12,2022-01-16,2022-04-16,5,volatility_20,62,-0.060997067448680345,-0.07272727272727272,0.40525960095133123,-0.15051356539238575,40.32258064516129
12,2022-01-16,2022-04-16,5,volatility_60,62,-0.03519061583577713,-0.024242424242424235,0.4076461968796451,-0.08632636856456907,48.38709677419355
12,2022-01-16,2022-04-16,5,price_ma50_ratio,62,-0.021505376344086016,-0.04242424242424241,0.4471653599127938,-0.04809267056884727,46.774193548387096
12,2022-01-16,2022-04-16,5,volume_ratio_20,62,0.07233626588465297,0.036363636363636355,0.32509601784165415,0.22250738832453523,54.83870967741935
12,2022-01-16,2022-04-16,5,rsi_14,62,-0.04340175953079179,-0.01818181818181818,0.400612506625068,-0.10833850369881579,46.774193548387096
12,2022-01-16,2022-04-16,5,momentum_20,62,-0.10498533724340176,-0.10909090909090909,0.41155505103664863,-0.2550942747002099,40.32258064516129
12,2022-01-16,2022-04-16,10,price_ma200_ratio,62,0.13841642228739007,0.20606060606060606,0.3435716082964543,0.40287503083769377,69.35483870967742
12,2022-01-16,2022-04-16,10,return_60d,62,0.0965786901270772,0.18181818181818182,0.4650799418943228,0.20766040722741422,66.12903225806451
12,2022-01-16,2022-04-16,10,beta_60,62,-0.116911045943304,-0.2303030303030303,0.512316076351282,-0.2282010097671444,37.096774193548384
12,2022-01-16,2022-04-16,10,volatility_10,62,-0.06001955034213098,-0.10303030303030303,0.45756665726901274,-0.13117116247140417,40.32258064516129
12,2022-01-16,2022-04-16,10,volatility_20,62,-0.0664711632453568,-0.13939393939393938,0.42459990295799394,-0.15655011407747038,33.87096774193548
12,2022-01-16,2022-04-16,10,volatility_60,62,-0.0549364613880743,-0.1212121212121212,0.4499778735340992,-0.12208702831676285,43.54838709677419
12,2022-01-16,2022-04-16,10,price_ma50_ratio,62,-0.07331378299120235,-0.060606060606060594,0.45263411316529434,-0.16197140440545937,48.38709677419355
12,2022-01-16,2022-04-16,10,volume_ratio_20,62,-0.07898338220918866,-0.09090909090909091,0.2956273436976539,-0.2671721134495837,43.54838709677419
12,2022-01-16,2022-04-16,10,rsi_14,62,-0.14819159335288365,-0.14545454545454545,0.3370379467838465,-0.4396881560874324,32.25806451612903
12,2022-01-16,2022-04-16,10,momentum_20,62,-0.1188660801564027,-0.04242424242424241,0.4046878722708776,-0.2937228622379861,43.54838709677419
12,2022-01-16,2022-04-16,20,price_ma200_ratio,62,0.21329423264907132,0.24242424242424238,0.315240995187499,0.6766069004515362,80.64516129032258
12,2022-01-16,2022-04-16,20,return_60d,62,0.11358748778103618,0.20606060606060606,0.435155826222089,0.2610271561044547,62.903225806451616
12,2022-01-16,2022-04-16,20,beta_60,62,-0.08387096774193549,-0.24242424242424243,0.5500060622678434,-0.1524909878194975,32.25806451612903
12,2022-01-16,2022-04-16,20,volatility_10,62,-0.004301075268817207,-0.11515151515151514,0.44658690939645873,-0.00963099271008617,40.32258064516129
12,2022-01-16,2022-04-16,20,volatility_20,62,-0.03049853372434018,-0.16969696969696968,0.4323293776427043,-0.07054467103446643,37.096774193548384
12,2022-01-16,2022-04-16,20,volatility_60,62,0.05259042033235582,-0.1212121212121212,0.4649891775907465,0.11310031043054194,45.16129032258064
12,2022-01-16,2022-04-16,20,price_ma50_ratio,62,-0.10244379276637341,-0.08484848484848484,0.3731972282360892,-0.2745030911686359,46.774193548387096
12,2022-01-16,2022-04-16,20,volume_ratio_20,62,-0.08895405669599217,-0.060606060606060594,0.3025426263480218,-0.29402156572034993,38.70967741935484
12,2022-01-16,2022-04-16,20,rsi_14,62,-0.023655913978494623,-0.01818181818181818,0.3273696930508186,-0.0722605497107591,48.38709677419355
12,2022-01-16,2022-04-16,20,momentum_20,62,-0.07917888563049853,-0.1333333333333333,0.4183277583853222,-0.18927475895005458,41.935483870967744
13,2022-04-16,2022-07-16,1,price_ma200_ratio,62,0.028934506353861186,0.060606060606060594,0.47442397354698124,0.06098871045140357,54.83870967741935
13,2022-04-16,2022-07-16,1,return_60d,62,-0.0482893450635386,-0.0303030303030303,0.44697449489884616,-0.10803601908978466,45.16129032258064
13,2022-04-16,2022-07-16,1,beta_60,62,-0.03890518084066471,0.0303030303030303,0.5555521155393498,-0.07002975913950786,53.2258064516129
13,2022-04-16,2022-07-16,1,volatility_10,62,-0.029912023460410567,-0.0303030303030303,0.49767905339743773,-0.06010303880827259,48.38709677419355
13,2022-04-16,2022-07-16,1,volatility_20,62,-0.049266862170087966,-0.07272727272727272,0.5090228751538074,-0.09678712799538015,43.54838709677419
13,2022-04-16,2022-07-16,1,volatility_60,62,-0.0158357771260997,-0.07878787878787878,0.5298892486471981,-0.02988506969433382,48.38709677419355
13,2022-04-16,2022-07-16,1,price_ma50_ratio,62,-0.026392961876832845,0.006060606060606056,0.49506753947389487,-0.053311840854846755,50.0
13,2022-04-16,2022-07-16,1,volume_ratio_20,62,-0.008797653958944284,0.05454545454545454,0.3813118926558346,-0.023072068111143054,54.83870967741935
13,2022-04-16,2022-07-16,1,rsi_14,62,0.014858260019550332,0.04242424242424241,0.3725108154940388,0.03988678825296579,53.2258064516129
13,2022-04-16,2022-07-16,1,momentum_20,62,-0.0035190615835776996,-0.07272727272727272,0.43525905954373617,-0.008084981820405035,43.54838709677419
13,2022-04-16,2022-07-16,3,price_ma200_ratio,62,0.030303030303030293,-0.036363636363636355,0.43107687740429707,0.07029611628788379,46.774193548387096
13,2022-04-16,2022-07-16,3,return_60d,62,-0.08563049853372431,-0.06666666666666665,0.44918848130289046,-0.1906337809138591,41.935483870967744
13,2022-04-16,2022-07-16,3,beta_60,62,-0.08797653958944276,-0.06666666666666665,0.5251766892684603,-0.16751798278021215,46.774193548387096
13,2022-04-16,2022-07-16,3,volatility_10,62,-0.06295210166177907,-0.054545454545454536,0.46618623515855917,-0.13503638012900104,48.38709677419355
13,2022-04-16,2022-07-16,3,volatility_20,62,-0.0780058651026393,-0.04242424242424242,0.4705434212235803,-0.16577825038929733,46.774193548387096
13,2022-04-16,2022-07-16,3,volatility_60,62,-0.0394916911045943,0.012121212121212121,0.48847962426956937,-0.08084613798097882,51.61290322580645
13,2022-04-16,2022-07-16,3,price_ma50_ratio,62,-0.02228739002932551,0.00606060606060606,0.42510702359091657,-0.05242771535756328,50.0
13,2022-04-16,2022-07-16,3,volume_ratio_20,62,-0.0001955034213098688,0.04242424242424241,0.3696130266234008,-0.000528940830619229,51.61290322580645
13,2022-04-16,2022-07-16,3,rsi_14,62,0.06021505376344084,0.07272727272727272,0.3411968135594089,0.17648187606229285,54.83870967741935
13,2022-04-16,2022-07-16,3,momentum_20,62,0.018572825024437925,0.01818181818181818,0.4133290371418852,0.044934721143393454,51.61290322580645
13,2022-04-16,2022-07-16,5,price_ma200_ratio,62,0.005278592375366569,-0.012121212121212121,0.37897042217832766,0.013928771393358724,48.38709677419355
13,2022-04-16,2022-07-16,5,return_60d,62,-0.149169110459433,-0.12727272727272726,0.4153338369741566,-0.35915472610220966,38.70967741935484
13,2022-04-16,2022-07-16,5,beta_60,62,-0.06510263929618766,-0.07272727272727272,0.49049117827977207,-0.1327294805270762,40.32258064516129
13,2022-04-16,2022-07-16,5,volatility_10,62,-0.05904203323558161,-0.11515151515151514,0.4374068992100135,-0.13498194322543958,40.32258064516129
13,2022-04-16,2022-07-16,5,volatility_20,62,-0.07194525904203322,-0.09090909090909088,0.43811879157876976,-0.16421404519714175,38.70967741935484
13,2022-04-16,2022-07-16,5,volatility_60,62,-0.01915933528836754,-0.036363636363636355,0.45739091952502775,-0.041888315815852506,45.16129032258064
13,2022-04-16,2022-07-16,5,price_ma50_ratio,62,-0.04574780058651025,-0.05454545454545454,0.4036424761398212,-0.11333742926168969,48.38709677419355
13,2022-04-16,2022-07-16,5,volume_ratio_20,62,-0.007429130009775178,0.06666666666666667,0.3482563355490793,-0.021332361400007323,54.83870967741935
13,2022-04-16,2022-07-16,5,rsi_14,62,0.06334310850439882,0.07272727272727272,0.36607343209988413,0.1730338859639382,54.83870967741935
13,2022-04-16,2022-07-16,5,momentum_20,62,-0.013489736070381227,-0.01212121212121212,0.39476838809847564,-0.034171267196339415,50.0
13,2022-04-16,2022-07-16,10,price_ma200_ratio,62,-0.01739980449657869,-0.0303030303030303,0.30913178551869647,-0.056286041460871836,41.935483870967744
13,2022-04-16,2022-07-16,10,return_60d,62,-0.2637341153470185,-0.2303030303030303,0.3585868012683219,-0.7354819374672762,22.58064516129032
13,2022-04-16,2022-07-16,10,beta_60,62,-0.04574780058651025,-0.1515151515151515,0.45859980542341694,-0.09975538594978715,46.774193548387096
13,2022-04-16,2022-07-16,10,volatility_10,62,-0.058455522971652,-0.060606060606060594,0.3744815871384656,-0.1560971886984604,41.935483870967744
13,2022-04-16,2022-07-16,10,volatility_20,62,-0.08406647116324534,-0.12727272727272726,0.4103208445069465,-0.20487984534215428,41.935483870967744
13,2022-04-16,2022-07-16,10,volatility_60,62,0.004496578690127082,-0.036363636363636355,0.3954641065380984,0.011370383849725914,48.38709677419355
13,2022-04-16,2022-07-16,10,price_ma50_ratio,62,-0.08993157380254153,-0.08484848484848484,0.3811026240290976,-0.2359773145924998,43.54838709677419
13,2022-04-16,2022-07-16,10,volume_ratio_20,62,0.038709677419354833,0.07878787878787878,0.25102083910961553,0.15420901928565034,56.451612903225815
13,2022-04-16,2022-07-16,10,rsi_14,62,0.02365591397849462,0.0,0.2964668424825763,0.07979278148073136,50.0
13,2022-04-16,2022-07-16,10,momentum_20,62,0.026588465298142717,0.05454545454545454,0.3554406010162382,0.07480424358422698,58.06451612903226
13,2022-04-16,2022-07-16,20,price_ma200_ratio,62,-0.04516129032258065,-0.0303030303030303,0.245371251454167,-0.18405289965689542,40.32258064516129
13,2022-04-16,2022-07-16,20,return_60d,62,-0.3652003910068426,-0.3878787878787879,0.2740805097580387,-1.332456624986744,12.903225806451612
13,2022-04-16,2022-07-16,20,beta_60,62,0.05122189638318671,0.07272727272727272,0.5052068109542527,0.10138797671083839,53.2258064516129
13,2022-04-16,2022-07-16,20,volatility_10,62,-0.03167155425219942,0.0303030303030303,0.410675731837803,-0.07712058881703814,51.61290322580645
13,2022-04-16,2022-07-16,20,volatility_20,62,-0.04007820136852391,-0.006060606060606065,0.4555416866657831,-0.08797921802034343,50.0
13,2022-04-16,2022-07-16,20,volatility_60,62,0.060606060606060594,0.04848484848484848,0.40552715365426645,0.14945006779430237,56.451612903225815
13,2022-04-16,2022-07-16,20,price_ma50_ratio,62,-0.2041055718475073,-0.16363636363636364,0.3403148640289885,-0.5997550898338702,32.25806451612903
13,2022-04-16,2022-07-16,20,volume_ratio_20,62,0.027565982404692074,0.060606060606060594,0.29472100447794475,0.09353246625065353,61.29032258064516
13,2022-04-16,2022-07-16,20,rsi_14,62,0.0015640273704789836,0.0303030303030303,0.2613500061590483,0.0059844168112518515,58.06451612903226
13,2022-04-16,2022-07-16,20,momentum_20,62,-0.029521016617790812,0.04242424242424241,0.3459648558591926,-0.08532952442373465,53.2258064516129
14,2022-07-16,2022-10-16,1,price_ma200_ratio,64,0.06496212121212121,-0.00606060606060606,0.44208671324930254,0.14694429682053714,50.0
14,2022-07-16,2022-10-16,1,return_60d,64,0.0026515151515151478,-0.04242424242424242,0.3948180898377659,0.006715789422426612,46.875
14,2022-07-16,2022-10-16,1,beta_60,64,-0.024810606060606075,0.006060606060606061,0.4909663548332661,-0.050534228702966505,51.5625
14,2022-07-16,2022-10-16,1,volatility_10,64,-0.03693181818181818,-0.08484848484848484,0.39094465163338776,-0.09446815048502405,46.875
14,2022-07-16,2022-10-16,1,volatility_20,64,-0.03844696969696969,-0.006060606060606061,0.38639721062471705,-0.0995011574612809,46.875
14,2022-07-16,2022-10-16,1,volatility_60,64,-0.008712121212121185,0.0303030303030303,0.43991642651115115,-0.019804037055889175,51.5625
14,2022-07-16,2022-10-16,1,price_ma50_ratio,64,0.053787878787878766,0.05454545454545454,0.41139553573421817,0.1307449257850683,57.8125
14,2022-07-16,2022-10-16,1,volume_ratio_20,64,-0.045643939393939376,-0.01212121212121212,0.33762503493955676,-0.13519121709120524,50.0
14,2022-07-16,2022-10-16,1,rsi_14,64,-0.01875000000000001,0.036363636363636355,0.4034305913963688,-0.04647639618776013,51.5625
14,2022-07-16,2022-10-16,1,momentum_20,64,0.03238636363636363,0.1212121212121212,0.41534856447859547,0.07797393901437843,59.375
14,2022-07-16,2022-10-16,3,price_ma200_ratio,64,0.07386363636363637,0.02424242424242424,0.4023787983520538,0.1835674162409789,53.125
14,2022-07-16,2022-10-16,3,return_60d,64,-0.0702651515151515,-0.060606060606060594,0.33743459500703304,-0.20823339561163545,42.1875
14,2022-07-16,2022-10-16,3,beta_60,64,-0.08787878787878788,-0.1212121212121212,0.46165294563595205,-0.19035682260779266,40.625
14,2022-07-16,2022-10-16,3,volatility_10,64,-0.06609848484848485,-0.09090909090909091,0.3407067969088807,-0.19400401004081627,37.5
14,2022-07-16,2022-10-16,3,volatility_20,64,-0.07518939393939394,-0.14545454545454545,0.3666107610058224,-0.20509325403626058,35.9375
14,2022-07-16,2022-10-16,3,volatility_60,64,-0.054356060606060595,-0.17575757575757575,0.4080693335577643,-0.1332030028626648,32.8125
14,2022-07-16,2022-10-16,3,price_ma50_ratio,64,0.036742424242424236,-0.006060606060606056,0.4024324063104403,0.09130085864427322,50.0
14,2022-07-16,2022-10-16,3,volume_ratio_20,64,-0.013068181818181814,0.012121212121212121,0.3306776341949794,-0.03951940036705459,51.5625
14,2022-07-16,2022-10-16,3,rsi_14,64,-0.04848484848484847,-0.036363636363636355,0.3888336011372828,-0.12469305210001709,43.75
14,2022-07-16,2022-10-16,3,momentum_20,64,0.01893939393939394,0.006060606060606061,0.44521970950951983,0.042539432857226125,51.5625
14,2022-07-16,2022-10-16,5,price_ma200_ratio,64,0.09867424242424241,-0.030303030303030297,0.4306199251117125,0.2291446277100255,48.4375
